Fuel_Type_Code,Station_Name,Street_Address,Intersection_Directions,City,State,ZIP,Plus4,Station_Phone,Status_Code,Expected_Date,Groups_With_Access_Code,Access_Days_Time,Cards_Accepted,BD_Blends,NG_Fill_Type_Code,NG_PSI,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV_Other_Info,EV_Network,EV_Network_Web,Geocode_Status,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Owner_Type_Code,Federal_Agency_ID,Federal_Agency_Name,Open_Date,Hydrogen_Status_Link,NG_Vehicle _Class,LPG_Primary,E85_Blender_Pump,EV_Connector_Types,Country,Intersection_Directions_(French),Access_Days_Time(French),BD_Blends(French),Groups_With_Access_Code(French),Hydrogen_Is_Retail,Access_Code,Access DetailCode,Federal_Agency_Code,Facility_Type,CNG_Dispenser_Num,CNG_On-Site_Renewable_Source,CNG_Total_Compression_Capacity,CNG_Storage_Capacity,LNG_On-Site_Renewable_Source,E85_Other_Ethanol_Blends,EV_Pricing,EV_Pricing(French),LPG_Nozzle_Types,Hydrogen_Pressures,Hydrogen_Standards,CNG_Fill_Type_Code,CNG_PSI,CNG_Vehicle_Class,LNG_Vehicle_Class,EV_On-Site_Renewable_Source,Restricted_Access,RD_Blends,RD_Blends(French),RD_Blended_with_Biodiesel,RD_Maximum_Biodiesel_Level,NPS_Unit_Name,CNG_Station_Sells_Renewable_Natural_Gas,LNG_Station _Sells _Renewable_Natural_Gas,Maximum_Vehicle_Class,EV_Workplace_Charging,Funding_Sources
ELEC,Rustom Nissan - Portland,1212 NE 122nd Ave,NULL,Portland,OR,97230,,503-251-3349,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,45.531759,-122.537403,2024-02-12,39838,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Ray Schultens Nissan,2400 W 6th St,NULL,The Dalles,OR,97058,,541-296-4613,E,,Public - Call ahead,Dealership business hours; customer use only,,,,,,2,1,,Non-Networked,,GPS,45.613979,-121.20996,2024-02-12,39840,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Tonkin Nissan,26700 SW 95th Ave,NULL,Wilsonville,OR,97070,,503-222-2277,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,45.326814,-122.770853,2024-02-12,39841,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Dick Smith Nissan,3670 Fernandina Rd,NULL,Columbia,SC,29210,,803-772-8700,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,34.05518,-81.12812,2024-02-12,39842,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Dick Smith Nissan,5536 Sunset Blvd,NULL,Lexington,SC,29072,,803-957-7760,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.99785,-81.22228,2024-02-12,39844,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Twin City Nissan,3247 Airport Hwy,NULL,Alcoa,TN,37701,,865-970-4132,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,GPS,35.830725,-83.974822,2024-02-12,39845,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Wolfchase Nissan,2956 N Germantown Rd,NULL,Bartlett,TN,38133,,901-255-3800,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,35.20581,-89.79106,2024-02-12,39846,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Dutch Miller Nissan,235 Century Blvd,NULL,Bristol,TN,37620,,423-989-6700,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,36.54287,-82.23651,2024-02-12,39847,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Chattanooga East,2121 Chapman Rd,NULL,Chattanooga,TN,37421,,423-381-6435,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.056433,-85.190515,2024-02-12,39848,2025-02-12 00:16:32 UTC,P,,,2017-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Benton Nissan - Hoover,1640 Montgomery Hwy,NULL,Birmingham,AL,35216,,205-979-5420,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.39493,-86.80726,2024-02-12,39849,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Matt Bowers Nissan Eastern Shore,29788 Fredrick Blvd,NULL,Daphne,AL,36526,,251-626-5558,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,30.660697,-87.858464,2024-02-12,39850,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Lynn Layton Nissan,2402 Highway 31 S,NULL,Decatur,AL,35601,,256-353-8150,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,34.56385,-86.97219,2024-02-12,39851,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Jack Ingram Motors,227 Eastern Bypass,NULL,Montgomery,AL,36117,,,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,32.376832,-86.208559,2024-02-12,39852,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Avondale Nissan,10305 W Papago Fwy,NULL,Avondale,AZ,85323,,888-390-9140,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.459826,-112.284168,2024-02-12,39853,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,AutoNation Nissan - Chandler,1350 S Gilbert Rd,NULL,Chandler,AZ,85286,,480-461-4300,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,33.286316,-111.791107,2024-02-12,39854,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Anderson Nissan,3842 N Highway 95,NULL,Lake Havasu City,AZ,86404,,928-764-1700,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,34.54217,-114.35287,2024-02-12,39855,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,East Valley Nissan,6354 E Test Dr,NULL,Mesa,AZ,85206,,844-834-6297,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.385361,-111.695062,2024-02-12,39856,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Larry H Miller Nissan - Mesa,2025 W Riverview Auto Dr,NULL,Mesa,AZ,85201,,480-655-4000,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,33.43449638,-111.8716211,2024-02-12,39857,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Peoria Nissan,9151 W Bell Rd,NULL,Peoria,AZ,85382,,623-815-5600,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.636921,-112.253682,2024-02-12,39858,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,ABC Nissan,1300 E Camelback Rd,NULL,Phoenix,AZ,85014,,602-264-2332,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.50948,-112.05471,2024-02-12,39859,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Coulter Nissan,13301 N Autoshow Ave,NULL,Surprise,AZ,85388,,623-934-3444,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.605183,-112.420442,2024-02-12,39860,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Midway Nissan,2209 W Bell Rd,NULL,Phoenix,AZ,85023,,602-635-6512,E,,Public - Call ahead,Dealership business hours,,,,,,2,2,,Non-Networked,,200-8,33.6398,-112.10787,2024-02-12,39861,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Pinnacle Nissan,7601 E Frank Lloyd Wright Blvd,NULL,Scottsdale,AZ,85260,,480-998-9800,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-8,33.6345,-111.91583,2024-02-12,39862,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,AutoNation Nissan - Tempe,7755 S Autoplex Loop,NULL,Tempe,AZ,85284,,480-598-6000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.34607,-111.96735,2024-02-12,39863,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Jim Click Nissan,800 W Auto Mall Dr,NULL,Tucson,AZ,85705,,520-884-4100,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,32.29001,-110.98518,2024-02-12,39864,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Thoroughbred Nissan,5163 E 22nd St,NULL,Tucson,AZ,85711,,520-618-6500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.207374,-110.881798,2024-02-12,39865,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Antioch Nissan,1831 Auto Center Dr,NULL,Antioch,CA,94509,,925-755-2600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,38.007799,-121.832042,2024-02-12,39870,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Bakersfield,2800 Pacheco Rd,NULL,Bakersfield,CA,93313,,661-835-8600,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-9,35.310723,-119.035324,2024-02-12,39871,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Buena Park Nissan,6501 Auto Center Dr,NULL,Buena Park,CA,90621,,714-739-0800,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-9,33.865497,-117.995215,2024-02-12,39872,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Carson Nissan,1505 E 223rd St,NULL,Carson,CA,90745,,310-221-5119,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,33.82498,-118.24566,2024-02-12,39873,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Palm Springs Nissan,68177 Kyle Rd,NULL,Cathedral City,CA,92234,,760-328-2828,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,33.78414,-116.471,2024-02-12,39874,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Cerritos Nissan,18707 Studebaker Rd,NULL,Cerritos,CA,90703,,562-402-2277,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,33.861544,-118.100471,2024-02-12,39875,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Chico Nissan,575 Manzanita Ave,NULL,Chico,CA,95926,,530-891-1777,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-8,39.75674,-121.84372,2024-02-12,39876,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Puente Hills Nissan,17320 E Gale Ave,NULL,City of Industry,CA,91748,,,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,33.997621,-117.928216,2024-02-12,39877,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Lithia Nissan - Clovis,370 W Herndon Ave,NULL,Clovis,CA,93612,,559-297-6919,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,36.83692,-119.71718,2024-02-12,39878,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Autocom Nissan - Concord,1290 Concord Ave,NULL,Concord,CA,94520,,925-676-4400,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,37.980192,-122.050128,2024-02-12,39880,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Larry H Miller Nissan,2575 Wardlow Rd,NULL,Corona,CA,92882,,951-735-3360,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,33.88319,-117.61565,2024-02-12,39881,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Orange Coast Nissan,2850 Harbor Blvd,NULL,Costa Mesa,CA,92626,,714-681-1738,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,33.675397,-117.918684,2024-02-12,39882,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Hanlees Nissan,5009 Chiles Rd,NULL,Davis,CA,95618,,530-231-3000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,38.55252,-121.69156,2024-02-12,39883,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Downey Nissan,7321 Firestone Blvd,NULL,Downey,CA,90241,,562-334-1090,E,,Public - Call ahead,Dealership business hours,,,,,,4,2,,Non-Networked,,200-8,33.9473,-118.151166,2024-02-12,39884,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Duarte,1434 Buena Vista St,NULL,Duarte,CA,91010,,626-305-3000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,34.136553,-117.975944,2024-02-12,39885,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Mossy Nissan - El Cajon,1170 W Main St,NULL,El Cajon,CA,92020,,619-588-0500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.795896,-116.976156,2024-02-12,39886,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Ross Nissan El Monte,3428 N Peck Rd,NULL,El Monte,CA,91731,,800-859-8445,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,34.06964,-118.02703,2024-02-12,39887,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Elk Grove,8590 Laguna Grove Dr,NULL,Elk Grove,CA,95757,,916-405-5000,E,,Public - Call ahead,Dealership business hours,,,,,,4,2,,Non-Networked,,200-8,38.40209,-121.38584,2024-02-12,39888,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Mossy Nissan - Escondido,1546 Auto Park Way,NULL,Escondido,CA,92029,,760-746-5050,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.116492,-117.106837,2024-02-12,39889,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,McCrea Nissan,601 7th St,NULL,Eureka,CA,95501,,707-442-1741,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,40.8007,-124.16421,2024-02-12,39890,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Future Nissan of Folsom,12610 Auto Mall Cir,NULL,Folsom,CA,95630,,916-608-5300,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-8,38.63424,-121.20423,2024-02-12,39891,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Fontana Nissan,16444 S Highland Ave,NULL,Fontana,CA,92336,,909-574-2288,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,34.13534,-117.44573,2024-02-12,39892,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Premier Nissan of Fremont,5701 Cushing Pkwy,NULL,Fremont,CA,94538,,510-668-8700,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,37.49864,-121.9734,2024-02-12,39893,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Lithia Nissan - Fresno,5580 N Blackstone Ave,NULL,Fresno,CA,93710,,559-435-3500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.818622,-119.789796,2024-02-12,39894,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Garden Grove Nissan,9222 Trask Ave,NULL,Garden Grove,CA,92844,,888-720-5391,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,33.766376,-117.968337,2024-02-12,39895,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Gardena Nissan,1670 W Redondo Beach Blvd,NULL,Gardena,CA,90247,,310-532-1600,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,33.889201,-118.307028,2024-02-12,39896,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,South County Nissan,400 Automall Dr,NULL,Gilroy,CA,95020,,408-842-1777,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.996869,-121.558573,2024-02-12,39897,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Glendale Nissan,727 S Brand Blvd,NULL,Glendale,CA,91204,,,E,,Public - Call ahead,Dealership business hours; contact 630-469-6100 for more information,,,,,,1,1,,Non-Networked,,200-8,34.13714,-118.25515,2024-02-12,39898,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Santa Barbara Nissan,425 S Kellogg Ave,NULL,Goleta,CA,93117,,805-967-1130,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-9,34.43427,-119.820934,2024-02-12,39899,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Hayward Nissan,24644 Mission Blvd,NULL,Hayward,CA,94544,,510-372-2800,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,37.662305,-122.075178,2024-02-12,39901,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Pedder Nissan,200 Carriage Cir,NULL,Hemet,CA,92545,,951-766-1446,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.741163,-117.031718,2024-02-12,39902,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
